zip_code,shipping_state,phx_zone,cmh_zone,das
98661,Washington,6,5,NO
60666,Illinois,6,8,NO
33412,Florida,8,5,NO
11021,New York,8,4,NO
46012,Indiana,7,2,DAS
85365,Arizona,2,8,EDAS
89442,Nevada,3,4,EDAS
95230,California,4,5,EDAS
91385,California,4,5,NO
94023,California,4,5,NO
77095,Texas,6,5,NO
45014,Ohio,7,2,NO
95746,California,5,5,NO
01906,Massachusetts,8,5,NO
91021,California,4,5,NO
93712,California,4,5,NO
21082,Maryland,8,5,DAS
06470,Connecticut,8,4,DAS
75062,Texas,5,5,NO
06704,Connecticut,8,4,DAS
98674,Washington,6,5,NO
28115,North Carolina,7,4,NO
30385,Georgia,7,3,NO
07306,New Jersey,8,4,NO
17078,Pennsylvania,8,4,NO
77080,Texas,6,5,NO
97062,Oregon,6,5,NO
33761,Florida,7,5,NO
76055,Texas,4,5,EDAS
77297,Texas,4,5,NO
20056,District Of Columbia,8,8,NO
30355,Georgia,7,3,NO
32820,Florida,8,5,NO
40588,Kentucky,7,8,NO
33060,Florida,8,5,DAS
85383,Arizona,2,8,NO
01952,Massachusetts,8,5,DAS
34472,Florida,7,5,EDAS
19040,Pennsylvania,8,4,NO
08818,New Jersey,8,4,NO
12561,New York,8,4,NO
23291,Virginia,8,5,NO
60423,Illinois,7,3,NO
28208,North Carolina,7,4,NO
93040,California,4,5,EDAS
11242,New York,8,5,NO
48933,Michigan,7,4,NO
30188,Georgia,7,4,NO
93022,California,4,5,EDAS
33881,Florida,8,5,EDAS
92842,California,4,5,NO
34219,Florida,8,5,DAS
07095,New Jersey,8,4,NO
94240,California,4,5,NO
23222,Virginia,8,4,NO
92064,California,3,5,NO
97759,Oregon,5,5,EDAS
20001,District Of Columbia,8,4,NO
76133,Texas,5,5,NO
90805,California,4,5,NO
46319,Indiana,7,3,NO
95334,California,4,5,DAS
80002,Colorado,4,8,NO
94955,California,4,5,NO
95663,California,5,5,NO
90008,California,4,5,NO
37073,Tennessee,7,3,NO
60661,Illinois,7,3,NO
94145,California,4,5,NO
25213,West Virginia,7,2,DAS
37080,Tennessee,7,3,NO
10998,New York,8,4,NO
97022,Oregon,6,5,DAS
19809,Delaware,8,4,NO
15615,Pennsylvania,8,4,DAS
62232,Illinois,6,8,NO
07010,New Jersey,8,4,NO
75048,Texas,5,5,NO
84006,Utah,3,4,DAS
11777,New York,8,4,DAS
90713,California,4,5,NO
46013,Indiana,7,2,NO
99338,Washington,5,5,EDAS
20018,District Of Columbia,8,4,NO
08855,New Jersey,8,4,NO
91750,California,4,5,NO
90410,California,4,5,NO
10975,New York,8,5,NO
48138,Michigan,7,4,NO
21787,Maryland,8,4,DAS
85012,Arizona,2,8,NO
78248,Texas,5,5,NO
30076,Georgia,7,4,NO
85003,Arizona,2,8,NO
23457,Virginia,8,4,NO
28637,North Carolina,8,4,NO
93778,California,4,5,NO
92232,California,4,5,NO
55341,Minnesota,6,4,NO
85040,Arizona,2,8,NO
62206,Illinois,6,4,NO
98019,Washington,6,5,EDAS
95826,California,5,5,NO
91723,California,4,5,NO
85060,Arizona,2,8,NO
33967,Florida,8,5,NO
06090,Connecticut,8,8,DAS
23295,Virginia,8,5,NO
80210,Colorado,4,8,NO
92107,California,3,5,NO
20197,District Of Columbia,8,8,DAS
19073,Pennsylvania,8,4,NO
02019,Massachusetts,8,5,NO
55114,Minnesota,6,4,NO
28108,North Carolina,8,4,NO
02763,Massachusetts,8,5,NO
07039,New Jersey,8,4,NO
10138,New York,8,5,NO
08050,New Jersey,8,4,DAS
94544,California,5,5,NO
07503,New Jersey,8,4,NO
18014,Pennsylvania,8,4,EDAS
46342,Indiana,7,3,NO
91345,California,4,5,NO
94588,California,5,5,NO
75287,Texas,5,5,NO
27504,North Carolina,8,4,NO
93792,California,4,5,NO
10470,New York,8,5,NO
44844,Ohio,7,3,EDAS
93429,California,4,5,EDAS
92136,California,4,5,NO
15102,Pennsylvania,8,2,NO
02462,Massachusetts,8,4,NO
75054,Texas,5,5,NO
94540,California,4,5,NO
53536,Wisconsin,6,8,NO
63118,Missouri,6,4,NO
77380,Texas,6,5,NO
92325,California,3,5,NO
84074,Utah,4,4,NO
92626,California,4,5,NO
25510,West Virginia,7,8,NO
02370,Massachusetts,8,5,NO
98020,Washington,6,5,NO
24141,Virginia,8,3,DAS
12540,New York,8,4,NO
14559,New York,8,4,NO
20075,District Of Columbia,8,8,NO
84604,Utah,4,4,DAS
16411,Pennsylvania,8,4,DAS
60073,Illinois,7,3,NO
01453,Massachusetts,8,5,NO
11518,New York,8,4,NO
84133,Utah,3,4,NO
53139,Wisconsin,7,4,EDAS
18635,Pennsylvania,8,4,NO
90267,California,4,5,NO
11697,New York,8,4,NO
20632,Maryland,8,5,NO
91732,California,4,5,NO
80543,Colorado,4,8,DAS
21282,Maryland,8,5,NO
46142,Indiana,7,2,NO
13073,New York,8,5,DAS
90055,California,4,5,NO
94299,California,4,5,NO
90840,California,4,5,NO
20876,Maryland,8,4,DAS
33771,Florida,7,5,NO
30104,Georgia,7,3,EDAS
06484,Connecticut,8,4,NO
03275,New Hampshire,8,5,DAS
90076,California,4,5,NO
97148,Oregon,6,5,EDAS
78723,Texas,5,5,NO
49534,Michigan,7,3,NO
32713,Florida,8,5,NO
02877,Rhode Island,8,4,DAS
96150,California,4,5,EDAS
22963,Virginia,8,3,EDAS
90209,California,4,5,NO
85734,Arizona,2,8,NO
33139,Florida,8,5,NO
06415,Connecticut,8,4,DAS
08859,New Jersey,8,4,NO
20772,Maryland,8,4,NO
45502,Ohio,7,2,NO
19135,Pennsylvania,8,4,NO
01845,Massachusetts,8,5,NO
53158,Wisconsin,7,4,NO
60602,Illinois,7,8,NO
94578,California,5,5,NO
55103,Minnesota,6,4,NO
46158,Indiana,7,2,NO
93160,California,4,5,NO
91394,California,4,5,NO
17028,Pennsylvania,8,4,NO
18634,Pennsylvania,8,4,NO
92662,California,4,5,NO
94119,California,4,5,NO
84603,Utah,3,4,NO
33837,Florida,8,5,NO
90848,California,4,5,NO
95458,California,5,5,EDAS
95666,California,4,5,EDAS
01951,Massachusetts,8,5,DAS
11101,New York,8,4,NO
94538,California,5,5,NO
98144,Washington,6,5,NO
53214,Wisconsin,7,4,NO
15144,Pennsylvania,8,4,NO
15132,Pennsylvania,8,2,NO
33127,Florida,8,5,NO
43140,Ohio,7,2,NO
80249,Colorado,4,8,NO
12153,New York,8,5,EDAS
83686,Idaho,5,8,NO
37174,Tennessee,7,3,NO
89005,Nevada,3,4,NO
01073,Massachusetts,8,4,DAS
89178,Nevada,3,4,NO
21009,Maryland,8,4,NO
19465,Pennsylvania,8,4,DAS
49221,Michigan,7,3,EDAS
48229,Michigan,7,4,NO
30099,Georgia,7,3,NO
06855,Connecticut,8,4,NO
55331,Minnesota,6,4,NO
89712,Nevada,3,4,NO
43408,Ohio,7,3,NO
41204,Kentucky,7,8,EDAS
77358,Texas,4,5,EDAS
45692,Ohio,7,2,EDAS
98036,Washington,6,5,NO
02762,Massachusetts,8,5,NO
13850,New York,8,4,NO
90743,California,4,5,NO
93401,California,4,5,NO
44052,Ohio,7,2,NO
01247,Massachusetts,8,4,DAS
93099,California,4,5,NO
85281,Arizona,2,8,NO
95241,California,4,5,NO
11767,New York,8,4,NO
12206,New York,8,4,NO
33966,Florida,8,5,NO
93454,California,4,5,NO
30214,Georgia,7,4,NO
90717,California,4,5,NO
20030,District Of Columbia,8,8,NO
95627,California,5,5,DAS
01746,Massachusetts,8,5,NO
07828,New Jersey,8,4,NO
07649,New Jersey,8,4,NO
80970,Colorado,4,8,NO
93922,California,4,5,DAS
43229,Ohio,7,2,NO
07024,New Jersey,8,4,NO
11386,New York,8,5,NO
07198,New Jersey,8,4,NO
33812,Florida,8,5,NO
01904,Massachusetts,8,5,NO
17020,Pennsylvania,8,4,NO
22108,Virginia,8,5,NO
11779,New York,8,4,NO
07666,New Jersey,8,4,NO
76135,Texas,5,5,DAS
12307,New York,8,5,DAS
37721,Tennessee,7,3,NO
16362,Pennsylvania,8,4,EDAS
19022,Pennsylvania,8,4,NO
38068,Tennessee,7,4,NO
28289,North Carolina,8,4,NO
93445,California,4,5,NO
60196,Illinois,6,8,NO
55413,Minnesota,6,4,NO
33946,Florida,8,5,EDAS
07064,New Jersey,8,4,NO
25425,West Virginia,8,3,DAS
45174,Ohio,7,3,NO
89163,Nevada,3,4,NO
11509,New York,8,4,NO
75233,Texas,5,5,NO
98023,Washington,6,5,NO
90014,California,4,5,NO
97117,Oregon,5,5,EDAS
23153,Virginia,8,5,EDAS
19504,Pennsylvania,8,4,DAS
07717,New Jersey,8,4,DAS
92809,California,4,5,NO
94144,California,4,5,NO
78758,Texas,5,5,NO
07822,New Jersey,8,4,DAS
45672,Ohio,7,3,EDAS
11204,New York,8,4,NO
95015,California,4,5,NO
93724,California,4,5,NO
78228,Texas,5,5,NO
48164,Michigan,7,3,NO
32163,Florida,7,5,EDAS
22514,Virginia,8,4,NO
02465,Massachusetts,8,4,NO
02493,Massachusetts,8,5,NO
01566,Massachusetts,8,4,DAS
33432,Florida,8,5,NO
48017,Michigan,7,4,NO
93729,California,4,5,NO
19093,Pennsylvania,8,4,NO
03054,New Hampshire,8,5,NO
94508,California,4,5,DAS
10271,New York,8,5,EDAS
89129,Nevada,3,4,NO
28273,North Carolina,8,4,NO
76050,Texas,5,5,NO
11223,New York,8,4,NO
95682,California,5,5,DAS
33765,Florida,8,5,NO
20607,Maryland,8,4,NO
98004,Washington,6,5,NO
94978,California,4,5,NO
19560,Pennsylvania,8,4,EDAS
01105,Massachusetts,8,4,NO
20769,Maryland,8,4,NO
24161,Virginia,8,5,EDAS
44234,Ohio,7,3,DAS
90031,California,4,5,NO
90049,California,4,5,NO
90601,California,4,5,NO
01571,Massachusetts,8,5,NO
20817,Maryland,8,4,NO
19503,Pennsylvania,8,4,NO
92070,California,3,5,EDAS
92230,California,3,5,NO
45327,Ohio,7,2,NO
75159,Texas,5,5,NO
63136,Missouri,6,4,NO
43607,Ohio,7,2,NO
75098,Texas,5,5,NO
30009,Georgia,7,4,NO
19007,Pennsylvania,8,4,NO
95843,California,5,5,NO
91104,California,4,5,NO
95678,California,5,5,NO
83716,Idaho,5,8,NO
07630,New Jersey,8,4,NO
21723,Maryland,8,5,DAS
23696,Virginia,8,4,DAS
80534,Colorado,4,8,NO
91608,California,4,5,NO
10455,New York,8,4,NO
91320,California,4,5,DAS
91321,California,4,5,NO
28023,North Carolina,7,4,NO
62201,Illinois,6,8,DAS
25313,West Virginia,7,2,EDAS
93612,California,4,5,NO
93410,California,4,5,NO
02222,Massachusetts,8,4,NO
92678,California,4,5,NO
08701,New Jersey,8,4,NO
84317,Utah,4,4,EDAS
06927,Connecticut,8,8,NO
94595,California,5,5,NO
01542,Massachusetts,8,4,DAS
76117,Texas,5,5,NO
22546,Virginia,8,4,NO
92365,California,3,5,EDAS
60068,Illinois,7,3,NO
77014,Texas,6,5,NO
23463,Virginia,8,5,NO
37127,Tennessee,7,3,NO
93412,California,4,5,NO
02881,Rhode Island,8,5,NO
60554,Illinois,7,8,NO
93504,California,4,5,EDAS
91510,California,4,5,NO
38135,Tennessee,7,4,NO
91012,California,4,5,NO
89440,Nevada,4,4,EDAS
34602,Florida,8,5,NO
11599,New York,8,5,NO
60632,Illinois,7,8,NO
96118,California,4,5,NO
80932,Colorado,4,8,NO
78245,Texas,5,5,NO
95825,California,5,5,NO
94930,California,5,5,EDAS
45030,Ohio,7,2,NO
95296,California,4,5,NO
45616,Ohio,7,3,EDAS
07435,New Jersey,8,4,EDAS
07748,New Jersey,8,4,NO
80309,Colorado,4,8,NO
47130,Indiana,7,2,NO
98271,Washington,6,5,NO
30173,Georgia,7,3,EDAS
48269,Michigan,7,4,NO
14903,New York,8,4,DAS
07963,New Jersey,8,4,NO
95624,California,5,5,NO
85209,Arizona,2,8,NO
06825,Connecticut,8,4,NO
76114,Texas,5,5,NO
23435,Virginia,8,4,NO
45209,Ohio,7,2,NO
78023,Texas,5,5,NO
99223,Washington,6,5,NO
19026,Pennsylvania,8,4,NO
94527,California,4,5,NO
98225,Washington,6,5,DAS
01030,Massachusetts,8,4,NO
43230,Ohio,7,2,NO
85335,Arizona,2,8,NO
63367,Missouri,6,4,NO
95358,California,4,5,NO
07016,New Jersey,8,4,NO
97233,Oregon,6,5,NO
15437,Pennsylvania,8,4,DAS
15091,Pennsylvania,8,4,NO
33476,Florida,8,5,EDAS
95954,California,5,5,EDAS
92008,California,3,5,NO
15205,Pennsylvania,8,2,NO
07501,New Jersey,8,4,NO
17024,Pennsylvania,8,4,DAS
95853,California,4,5,NO
17501,Pennsylvania,8,4,NO
95619,California,4,5,DAS
21638,Maryland,8,4,DAS
84745,Utah,4,4,EDAS
17048,Pennsylvania,8,4,EDAS
37027,Tennessee,7,3,NO
60152,Illinois,7,3,DAS
07192,New Jersey,8,4,NO
08884,New Jersey,8,4,NO
80231,Colorado,4,8,NO
18255,Pennsylvania,8,4,DAS
20693,Maryland,8,5,DAS
91354,California,4,5,NO
12533,New York,8,4,NO
16424,Pennsylvania,8,3,NO
53726,Wisconsin,6,8,NO
55409,Minnesota,6,4,NO
33545,Florida,8,5,NO
37820,Tennessee,7,3,NO
76549,Texas,5,5,NO
85201,Arizona,2,8,NO
23433,Virginia,8,4,NO
92625,California,4,5,NO
25557,West Virginia,7,8,EDAS
49341,Michigan,7,3,NO
25520,West Virginia,7,8,EDAS
98274,Washington,6,5,NO
10081,New York,8,5,DAS
93265,California,4,5,EDAS
11729,New York,8,4,NO
94284,California,4,5,NO
80237,Colorado,4,8,NO
33322,Florida,8,5,NO
84407,Utah,3,4,NO
11201,New York,8,4,NO
77024,Texas,6,5,NO
94938,California,4,5,DAS
32953,Florida,8,5,DAS
93636,California,4,5,NO
98087,Washington,6,5,NO
07624,New Jersey,8,4,NO
89523,Nevada,4,4,NO
12159,New York,8,4,NO
18414,Pennsylvania,8,4,DAS
22712,Virginia,8,5,DAS
37029,Tennessee,7,3,NO
85044,Arizona,2,8,NO
20026,District Of Columbia,8,8,NO
40252,Kentucky,7,8,NO
48909,Michigan,7,4,NO
55431,Minnesota,6,4,NO
97303,Oregon,5,5,DAS
30319,Georgia,7,4,NO
33767,Florida,8,5,DAS
01106,Massachusetts,8,4,NO
07848,New Jersey,8,4,DAS
85744,Arizona,2,8,NO
06351,Connecticut,8,4,DAS
48311,Michigan,7,4,NO
19333,Pennsylvania,8,4,NO
93249,California,4,5,EDAS
22044,Virginia,8,4,NO
06155,Connecticut,8,8,NO
19374,Pennsylvania,8,4,NO
02894,Rhode Island,8,4,EDAS
92123,California,3,5,NO
76155,Texas,5,5,NO
23860,Virginia,8,4,NO
85041,Arizona,2,8,NO
19435,Pennsylvania,8,4,DAS
77088,Texas,6,5,NO
45207,Ohio,7,2,NO
33196,Florida,8,5,EDAS
93390,California,4,5,NO
12543,New York,8,5,NO
45314,Ohio,7,2,NO
10310,New York,8,4,NO
97707,Oregon,5,5,EDAS
93556,California,4,5,NO
01021,Massachusetts,8,4,NO
08890,New Jersey,8,4,NO
19604,Pennsylvania,8,4,EDAS
97627,Oregon,5,5,EDAS
84128,Utah,4,4,NO
49277,Michigan,7,3,NO
32217,Florida,7,5,NO
90070,California,4,5,NO
07050,New Jersey,8,4,NO
08882,New Jersey,8,4,NO
43623,Ohio,7,2,NO
11786,New York,8,5,DAS
37187,Tennessee,7,3,DAS
40059,Kentucky,7,2,NO
48501,Michigan,7,4,NO
23111,Virginia,8,4,NO
77478,Texas,6,5,NO
90247,California,4,5,NO
95360,California,4,5,EDAS
33483,Florida,8,5,NO
91618,California,4,5,NO
07030,New Jersey,8,4,NO
92010,California,3,5,NO
17065,Pennsylvania,8,4,NO
95258,California,4,5,NO
10579,New York,8,4,NO
98204,Washington,6,5,NO
27283,North Carolina,8,4,DAS
26003,West Virginia,7,2,EDAS
10055,New York,8,5,DAS
97479,Oregon,5,5,EDAS
96027,California,5,5,EDAS
13778,New York,8,4,NO
75312,Texas,4,5,NO
97601,Oregon,5,5,EDAS
72395,Arkansas,6,8,EDAS
34142,Florida,8,5,EDAS
97739,Oregon,5,5,EDAS
14620,New York,8,4,NO
53186,Wisconsin,7,4,NO
13045,New York,8,4,NO
85301,Arizona,2,8,NO
53092,Wisconsin,7,4,NO
30038,Georgia,7,4,NO
97221,Oregon,6,5,NO
62026,Illinois,6,8,NO
37806,Tennessee,7,3,NO
91330,California,4,5,NO
11757,New York,8,4,NO
29687,South Carolina,7,4,EDAS
30187,Georgia,7,4,NO
77382,Texas,6,5,NO
17307,Pennsylvania,8,4,NO
80550,Colorado,4,8,DAS
91784,California,4,5,NO
11355,New York,8,4,NO
08060,New Jersey,8,4,NO
33140,Florida,8,5,NO
18925,Pennsylvania,8,4,NO
32058,Florida,8,5,EDAS
80501,Colorado,4,8,NO
44319,Ohio,7,2,NO
55127,Minnesota,6,4,NO
30306,Georgia,7,4,NO
19405,Pennsylvania,8,4,NO
24578,Virginia,8,5,EDAS
92329,California,4,5,NO
92036,California,3,5,EDAS
97741,Oregon,5,5,EDAS
94285,California,4,5,NO
06673,Connecticut,8,8,NO
06525,Connecticut,8,4,DAS
85233,Arizona,2,8,NO
02837,Rhode Island,8,5,DAS
15668,Pennsylvania,8,3,NO
30329,Georgia,7,4,NO
07440,New Jersey,8,4,NO
75402,Texas,5,5,DAS
92507,California,3,5,NO
30380,Georgia,7,3,NO
24017,Virginia,8,3,NO
32804,Florida,8,5,NO
94621,California,4,5,NO
94546,California,5,5,NO
45239,Ohio,7,2,NO
97005,Oregon,6,5,NO
07005,New Jersey,8,4,DAS
84062,Utah,4,4,NO
27537,North Carolina,8,4,DAS
78236,Texas,4,5,NO
80125,Colorado,4,8,NO
07606,New Jersey,8,4,NO
10901,New York,8,4,NO
06156,Connecticut,8,8,NO
95651,California,4,5,EDAS
45206,Ohio,7,2,NO
91602,California,4,5,NO
19134,Pennsylvania,8,4,NO
53213,Wisconsin,7,4,NO
45840,Ohio,7,2,DAS
95419,California,4,5,EDAS
19056,Pennsylvania,8,4,NO
40601,Kentucky,7,2,NO
95570,California,4,5,EDAS
43620,Ohio,7,3,NO
15045,Pennsylvania,8,4,NO
76127,Texas,4,5,NO
41171,Kentucky,7,8,EDAS
33317,Florida,8,5,NO
06426,Connecticut,8,4,DAS
43211,Ohio,7,2,NO
63106,Missouri,6,5,NO
92350,California,4,5,NO
10506,New York,8,5,NO
44115,Ohio,7,3,NO
11782,New York,8,4,NO
30152,Georgia,7,4,NO
49269,Michigan,7,4,EDAS
77586,Texas,6,5,DAS
06231,Connecticut,8,4,DAS
27958,North Carolina,8,4,DAS
44710,Ohio,7,3,NO
46202,Indiana,7,2,NO
99211,Washington,5,5,NO
55419,Minnesota,6,4,NO
20069,District Of Columbia,8,8,NO
07605,New Jersey,8,4,NO
03104,New Hampshire,8,5,NO
33708,Florida,7,5,DAS
98493,Washington,5,5,NO
41074,Kentucky,7,2,NO
07015,New Jersey,8,4,NO
10307,New York,8,4,DAS
13812,New York,8,4,NO
77083,Texas,6,5,NO
93955,California,4,5,NO
60463,Illinois,7,3,NO
43601,Ohio,7,3,NO
30182,Georgia,7,3,EDAS
19075,Pennsylvania,8,4,NO
02724,Massachusetts,8,5,NO
90021,California,4,5,NO
92513,California,4,5,NO
96008,California,4,5,EDAS
91470,California,4,5,NO
10166,New York,8,5,EDAS
08346,New Jersey,8,4,EDAS
18955,Pennsylvania,8,4,NO
34609,Florida,8,5,DAS
13207,New York,8,4,NO
94976,California,4,5,NO
11772,New York,8,4,DAS
27291,North Carolina,8,4,EDAS
23292,Virginia,8,5,NO
28296,North Carolina,8,4,NO
60540,Illinois,7,3,NO
06029,Connecticut,8,8,NO
07504,New Jersey,8,4,NO
77401,Texas,6,5,NO
18036,Pennsylvania,8,4,NO
44305,Ohio,7,2,NO
91406,California,4,5,NO
32779,Florida,8,5,NO
37772,Tennessee,7,3,NO
06070,Connecticut,8,4,NO
44647,Ohio,7,2,NO
63143,Missouri,6,4,NO
08008,New Jersey,8,4,DAS
30290,Georgia,7,4,NO
60043,Illinois,6,8,NO
44303,Ohio,7,2,NO
21036,Maryland,8,4,NO
90608,California,4,5,NO
60453,Illinois,7,3,NO
06105,Connecticut,8,4,NO
19130,Pennsylvania,8,4,NO
95865,California,4,5,NO
98433,Washington,6,5,NO
97486,Oregon,5,5,EDAS
06701,Connecticut,8,8,NO
33635,Florida,8,5,NO
19562,Pennsylvania,8,4,DAS
10157,New York,8,5,NO
17814,Pennsylvania,8,4,EDAS
46236,Indiana,7,2,NO
95497,California,4,5,EDAS
33570,Florida,8,5,NO
44133,Ohio,7,2,NO
97034,Oregon,6,5,NO
60165,Illinois,6,8,NO
32766,Florida,8,5,NO
76034,Texas,5,5,NO
33406,Florida,8,5,NO
92130,California,3,5,NO
78123,Texas,5,5,NO
11359,New York,8,5,NO
02199,Massachusetts,8,4,NO
95503,California,5,5,EDAS
60108,Illinois,7,3,NO
95231,California,4,5,NO
14467,New York,8,4,NO
48243,Michigan,7,4,NO
95076,California,4,5,NO
85017,Arizona,2,8,NO
92585,California,3,5,NO
02747,Massachusetts,8,5,NO
20705,Maryland,8,4,NO
80019,Colorado,4,8,NO
07747,New Jersey,8,4,NO
34608,Florida,8,5,EDAS
45107,Ohio,7,2,NO
92193,California,4,5,NO
20842,Maryland,8,5,EDAS
16417,Pennsylvania,8,3,NO
90742,California,4,5,NO
02367,Massachusetts,8,4,DAS
95113,California,4,5,NO
95164,California,4,5,NO
77204,Texas,4,5,NO
23437,Virginia,8,5,DAS
20878,Maryland,8,4,DAS
89122,Nevada,3,4,NO
98046,Washington,5,5,NO
92101,California,3,5,NO
41124,Kentucky,7,8,EDAS
94015,California,5,5,NO
89084,Nevada,3,4,NO
08225,New Jersey,8,4,DAS
94613,California,4,5,NO
33033,Florida,8,5,NO
06889,Connecticut,8,8,NO
08558,New Jersey,8,4,NO
89509,Nevada,4,4,NO
90039,California,4,5,NO
15068,Pennsylvania,8,2,NO
53901,Wisconsin,7,8,NO
19422,Pennsylvania,8,4,NO
19105,Pennsylvania,8,4,NO
21239,Maryland,8,4,NO
95929,California,5,5,NO
06831,Connecticut,8,4,NO
20616,Maryland,8,5,NO
60013,Illinois,7,3,NO
06060,Connecticut,8,8,DAS
10023,New York,8,4,NO
46254,Indiana,7,2,NO
77306,Texas,6,5,DAS
86301,Arizona,2,8,EDAS
46235,Indiana,7,2,NO
07094,New Jersey,8,4,NO
46356,Indiana,7,3,NO
60523,Illinois,7,3,NO
93036,California,4,5,EDAS
80004,Colorado,4,8,NO
44026,Ohio,7,2,NO
07442,New Jersey,8,4,NO
94949,California,5,5,NO
95823,California,5,5,NO
11553,New York,8,4,NO
96157,California,4,5,NO
98203,Washington,6,5,NO
32809,Florida,8,5,NO
30259,Georgia,7,3,EDAS
25703,West Virginia,7,8,NO
97333,Oregon,5,5,EDAS
37220,Tennessee,7,3,NO
92392,California,3,5,NO
92536,California,3,5,EDAS
20195,District Of Columbia,8,8,NO
10016,New York,8,4,EDAS
21022,Maryland,8,5,NO
97060,Oregon,6,5,NO
95534,California,4,5,NO
76129,Texas,5,5,NO
18933,Pennsylvania,8,4,EDAS
18964,Pennsylvania,8,4,NO
34769,Florida,8,5,NO
60010,Illinois,7,3,NO
07083,New Jersey,8,4,NO
78212,Texas,5,5,NO
40513,Kentucky,7,2,NO
92363,California,3,5,EDAS
18642,Pennsylvania,8,4,NO
10090,New York,8,5,NO
07072,New Jersey,8,4,NO
94403,California,5,5,NO
93637,California,4,5,NO
90822,California,4,5,NO
06112,Connecticut,8,4,NO
07060,New Jersey,8,4,NO
19079,Pennsylvania,8,4,NO
07036,New Jersey,8,4,NO
85140,Arizona,2,8,NO
37212,Tennessee,7,3,NO
40205,Kentucky,7,2,NO
34606,Florida,8,5,EDAS
06512,Connecticut,8,4,NO
27541,North Carolina,8,4,EDAS
48093,Michigan,7,3,NO
97314,Oregon,5,5,NO
10175,New York,8,5,EDAS
15235,Pennsylvania,8,2,NO
97140,Oregon,6,5,NO
90022,California,4,5,NO
34607,Florida,8,5,EDAS
25420,West Virginia,8,3,EDAS
34114,Florida,8,5,EDAS
18612,Pennsylvania,8,4,NO
95132,California,4,5,NO
94147,California,4,5,NO
23168,Virginia,8,4,NO
78636,Texas,5,5,EDAS
77498,Texas,6,5,NO
20049,District Of Columbia,8,8,NO
08087,New Jersey,8,4,DAS
37830,Tennessee,7,3,NO
48096,Michigan,7,4,DAS
10109,New York,8,5,NO
24523,Virginia,8,3,NO
90292,California,4,5,NO
08542,New Jersey,8,4,NO
28163,North Carolina,8,4,EDAS
92879,California,4,5,NO
41121,Kentucky,7,8,EDAS
91921,California,4,5,NO
14059,New York,8,3,NO
21217,Maryland,8,4,NO
02919,Rhode Island,8,5,NO
55055,Minnesota,5,4,NO
95636,California,5,5,EDAS
15236,Pennsylvania,8,2,NO
01915,Massachusetts,8,5,NO
75246,Texas,4,5,NO
92404,California,3,5,NO
77433,Texas,6,5,NO
95963,California,5,5,EDAS
95309,California,4,5,EDAS
84017,Utah,3,4,EDAS
75240,Texas,5,5,NO
90202,California,4,5,NO
40165,Kentucky,7,2,NO
16502,Pennsylvania,8,4,NO
23438,Virginia,8,5,EDAS
43082,Ohio,7,2,NO
02760,Massachusetts,8,5,NO
11795,New York,8,4,NO
85711,Arizona,2,8,NO
28274,North Carolina,8,4,NO
33612,Florida,8,5,NO
45218,Ohio,7,2,NO
38127,Tennessee,7,4,NO
10013,New York,8,4,EDAS
32744,Florida,8,5,DAS
53206,Wisconsin,7,8,NO
97478,Oregon,5,5,EDAS
95894,California,4,5,NO
95051,California,4,5,NO
40522,Kentucky,7,8,NO
21903,Maryland,8,4,DAS
98033,Washington,6,5,NO
22025,Virginia,8,4,NO
95493,California,4,5,NO
44320,Ohio,7,2,NO
97470,Oregon,5,5,EDAS
80236,Colorado,4,8,NO
92637,California,4,5,NO
06493,Connecticut,8,8,NO
37031,Tennessee,7,3,DAS
48304,Michigan,7,3,NO
77038,Texas,4,5,NO
63301,Missouri,6,4,NO
37748,Tennessee,7,3,NO
14450,New York,8,4,NO
80528,Colorado,4,8,DAS
28702,North Carolina,8,4,EDAS
78753,Texas,5,5,NO
02420,Massachusetts,8,5,NO
06019,Connecticut,8,4,DAS
94519,California,5,5,NO
10269,New York,8,5,NO
11507,New York,8,4,NO
33455,Florida,8,5,NO
33035,Florida,8,5,EDAS
95971,California,5,5,EDAS
01805,Massachusetts,8,4,NO
95640,California,5,5,DAS
23608,Virginia,8,4,NO
77058,Texas,6,5,DAS
92113,California,3,5,NO
33621,Florida,8,5,NO
24572,Virginia,8,3,DAS
84096,Utah,4,4,NO
24185,Virginia,8,5,EDAS
38668,Mississippi,6,4,DAS
10035,New York,8,4,NO
02898,Rhode Island,8,4,EDAS
91341,California,4,5,NO
94801,California,5,5,NO
10065,New York,8,4,NO
55120,Minnesota,5,4,NO
94520,California,5,5,NO
92301,California,3,5,EDAS
98683,Washington,6,5,NO
41011,Kentucky,7,2,NO
07405,New Jersey,8,4,NO
93314,California,4,5,NO
63088,Missouri,6,4,NO
44109,Ohio,7,2,NO
20109,District Of Columbia,8,4,NO
32043,Florida,7,5,DAS
07726,New Jersey,8,4,NO
49284,Michigan,7,4,NO
23663,Virginia,8,4,NO
21030,Maryland,8,4,NO
44506,Ohio,7,3,NO
33018,Florida,8,5,NO
19131,Pennsylvania,8,4,NO
49283,Michigan,7,4,NO
34785,Florida,8,5,DAS
02343,Massachusetts,8,5,NO
92399,California,3,5,NO
78070,Texas,5,5,NO
78628,Texas,5,5,NO
11752,New York,8,4,NO
38076,Tennessee,7,5,EDAS
90096,California,4,5,NO
07734,New Jersey,8,4,NO
